LastName	FirstName	DatasetID	Dataset	SpeciesName	AccSpeciesID	AccSpeciesName	ObservationID	ObsDataID	TraitID	TraitName	DataID	DataName	OriglName	OrigValueStr	OrigUnitStr	ValueKindName	OrigUncertaintyStr	UncertaintyName	Replicates	StdValue	UnitName	RelUncertaintyPercent	OrigObsDataID	ErrorRisk	Reference	Comment	
Garnier	Eric	45	The VISTA Plant Trait Database	Cerastium arvense	11771	Cerastium arvense	1306304	9032322			493	Soil nitrogen content per soil dry mass	SOIL N	0.29875	(%)										Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.	soil N content	
Garnier	Eric	45	The VISTA Plant Trait Database	Cerastium arvense	11771	Cerastium arvense	1306330	9033097			493	Soil nitrogen content per soil dry mass	SOIL N	0.3675	(%)										Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.	soil N content	
Garnier	Eric	45	The VISTA Plant Trait Database	Cerastium arvense	11771	Cerastium arvense	1306405	9035373			493	Soil nitrogen content per soil dry mass	SOIL N	0.25625	(%)										Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.	soil N content	
Garnier	Eric	45	The VISTA Plant Trait Database	Cerastium arvense	11771	Cerastium arvense	1306304	9032325			494	Soil water holding capacity	SOIL WHC	16.8875	(%)										Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.	Soil water holding capacity	
Garnier	Eric	45	The VISTA Plant Trait Database	Cerastium arvense	11771	Cerastium arvense	1306330	9033100			494	Soil water holding capacity	SOIL WHC	22.825	(%)										Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.	Soil water holding capacity	
Garnier	Eric	45	The VISTA Plant Trait Database	Cerastium arvense	11771	Cerastium arvense	1306405	9035376			494	Soil water holding capacity	SOIL WHC	15.0375	(%)										Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.	Soil water holding capacity	
Garnier	Eric	45	The VISTA Plant Trait Database	Cerastium arvense	11771	Cerastium arvense	1306304	9032326			495	Site / plot management (disturbance level by grazing and or mowing, grassland stocking rate)	GRAZING	48											Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.		
Garnier	Eric	45	The VISTA Plant Trait Database	Cerastium arvense	11771	Cerastium arvense	1306330	9033101			495	Site / plot management (disturbance level by grazing and or mowing, grassland stocking rate)	GRAZING	46											Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.		
Garnier	Eric	45	The VISTA Plant Trait Database	Cerastium arvense	11771	Cerastium arvense	1306405	9035377			495	Site / plot management (disturbance level by grazing and or mowing, grassland stocking rate)	GRAZING	26											Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.		
Garnier	Eric	45	The VISTA Plant Trait Database	Cerastium arvense	11771	Cerastium arvense	1306304	9032327			496	Site disturbance	DIST	48											Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.		
Garnier	Eric	45	The VISTA Plant Trait Database	Cerastium arvense	11771	Cerastium arvense	1306330	9033102			496	Site disturbance	DIST	46											Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.		
Garnier	Eric	45	The VISTA Plant Trait Database	Cerastium arvense	11771	Cerastium arvense	1306405	9035378			496	Site disturbance	DIST	26											Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.		
Garnier	Eric	45	The VISTA Plant Trait Database	Cerastium arvense	11771	Cerastium arvense	1306304	9032329			498	Cut grassland	CUT	0											Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.		
Garnier	Eric	45	The VISTA Plant Trait Database	Cerastium arvense	11771	Cerastium arvense	1306330	9033104			498	Cut grassland	CUT	0											Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.		
Garnier	Eric	45	The VISTA Plant Trait Database	Cerastium arvense	11771	Cerastium arvense	1306405	9035380			498	Cut grassland	CUT	0											Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.		
Garnier	Eric	45	The VISTA Plant Trait Database	Cerastium arvense	11771	Cerastium arvense	1306304	9032330			499	Site ploughed	PLOUGH	0											Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.		
Garnier	Eric	45	The VISTA Plant Trait Database	Cerastium arvense	11771	Cerastium arvense	1306330	9033105			499	Site ploughed	PLOUGH	0											Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.		
Garnier	Eric	45	The VISTA Plant Trait Database	Cerastium arvense	11771	Cerastium arvense	1306405	9035381			499	Site ploughed	PLOUGH	0											Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.		
Garnier	Eric	45	The VISTA Plant Trait Database	Cerastium arvense	11771	Cerastium arvense	1306304	9032331			500	Site fertilization	FERT	0											Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.		
Garnier	Eric	45	The VISTA Plant Trait Database	Cerastium arvense	11771	Cerastium arvense	1306330	9033106			500	Site fertilization	FERT	0											Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.		
Garnier	Eric	45	The VISTA Plant Trait Database	Cerastium arvense	11771	Cerastium arvense	1306405	9035382			500	Site fertilization	FERT	0											Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.		
Garnier	Eric	45	The VISTA Plant Trait Database	Cerastium arvense	11771	Cerastium arvense	1306304	9032332			501	Site abandoned	ABAND	0											Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.		
Garnier	Eric	45	The VISTA Plant Trait Database	Cerastium arvense	11771	Cerastium arvense	1306330	9033107			501	Site abandoned	ABAND	0											Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.		
Garnier	Eric	45	The VISTA Plant Trait Database	Cerastium arvense	11771	Cerastium arvense	1306405	9035383			501	Site abandoned	ABAND	0											Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.		
Reich	Peter	35	Reich-Oleksyn Global Leaf N, P Database	Vaccinium floribundum	55715	Vaccinium floribundum	779985	3622862			843	Source in PNAS+ or Glopnet	SourcePNAS+OrGlopnet	PNAS+											Reich, P. B., J. Oleksyn, and I. J. Wright. 2009. Leaf phosphorus influences the photosynthesis-nitrogen relation: a cross-biome analysis of 314 species. Oecologia 160:207-212.		
Reich	Peter	35	Reich-Oleksyn Global Leaf N, P Database	Vaccinium floribundum	55715	Vaccinium floribundum	779988	3622904			843	Source in PNAS+ or Glopnet	SourcePNAS+OrGlopnet	PNAS+											Reich, P. B., J. Oleksyn, and I. J. Wright. 2009. Leaf phosphorus influences the photosynthesis-nitrogen relation: a cross-biome analysis of 314 species. Oecologia 160:207-212.		
Reich	Peter	35	Reich-Oleksyn Global Leaf N, P Database	Vaccinium floribundum	55715	Vaccinium floribundum	779985	3622863			844	Source in PNAS+	SourceinPNAS+	789											Reich, P. B., J. Oleksyn, and I. J. Wright. 2009. Leaf phosphorus influences the photosynthesis-nitrogen relation: a cross-biome analysis of 314 species. Oecologia 160:207-212.		
Reich	Peter	35	Reich-Oleksyn Global Leaf N, P Database	Vaccinium floribundum	55715	Vaccinium floribundum	779988	3622905			844	Source in PNAS+	SourceinPNAS+	789											Reich, P. B., J. Oleksyn, and I. J. Wright. 2009. Leaf phosphorus influences the photosynthesis-nitrogen relation: a cross-biome analysis of 314 species. Oecologia 160:207-212.		
Jansen	Steven	389	Leaf element composition of ferns and lycophytes	Lycopodium clavatum  L.	34585	Lycopodium clavatum	2667268	23666316			846	Family	Family	Lycopodiaceae											Schmitt M, Mehltreter K., Sundue M., Testo W., Watanabe T., Jansen S. (2017) The evolution of aluminium accumulation in ferns and lycophytes. American Journal of Botany 104: 573-583 DOI: 10.3732/ajb.1600381		
Sheremetev	Serge	412	The Global Leaf Traits	Cerastium arvense	11771	Cerastium arvense	3028557	29855432			846	Family	Fam	Caryophyllaceae											unpub.	Family	
Sheremetev	Serge	412	The Global Leaf Traits	Carex pichinchensis	10618	Carex pichinchensis	3028586	29857753			846	Family	Fam	Cyperaceae											unpub.	Family	
Sheremetev	Serge	412	The Global Leaf Traits	Niphogeton dissecta	38237	Niphogeton dissecta	3028596	29858528			846	Family	Fam	Apiaceae											unpub.	Family	
Sheremetev	Serge	412	The Global Leaf Traits	Lachemilla orbiculata	32084	Lachemilla orbiculata	3028615	29860019			846	Family	Fam	Rosaceae											unpub.	Family	
Sheremetev	Serge	412	The Global Leaf Traits	Luzula racemosa	34512	Luzula racemosa	3028616	29860095			846	Family	Fam	Juncaceae											unpub.	Family	
Sheremetev	Serge	412	The Global Leaf Traits	Oreomyrrhis andicola	39187	Oreomyrrhis andicola	3028618	29860250			846	Family	Fam	Apiaceae											unpub.	Family	
Sheremetev	Serge	412	The Global Leaf Traits	Bromus lanatus	8466	Bromus lanatus	3028625	29860794			846	Family	Fam	Poaceae											unpub.	Family	
Sheremetev	Serge	412	The Global Leaf Traits	Cerastium arvense	11771	Cerastium arvense	3041727	30877019			846	Family	Fam	Caryophyllaceae											unpub.	Family	
Sheremetev	Serge	412	The Global Leaf Traits	Cerastium arvense	11771	Cerastium arvense	3049357	31478495			846	Family	Fam	Caryophyllaceae											unpub.	Family	
Sheremetev	Serge	412	The Global Leaf Traits	Cerastium arvense	11771	Cerastium arvense	3049382	31480520			846	Family	Fam	Caryophyllaceae											unpub.	Family	
Sheremetev	Serge	412	The Global Leaf Traits	Cerastium arvense	11771	Cerastium arvense	3049457	31486650			846	Family	Fam	Caryophyllaceae											unpub.	Family	
Sheremetev	Serge	412	The Global Leaf Traits	Lycopodium clavatum	34585	Lycopodium clavatum	3050941	31599411			846	Family	Fam	Lycopodiaceae											unpub.	Family	
Sheremetev	Serge	412	The Global Leaf Traits	Lycopodium clavatum	34585	Lycopodium clavatum	3051170	31617299			846	Family	Fam	Lycopodiaceae											unpub.	Family	
Sheremetev	Serge	412	The Global Leaf Traits	Lycopodium clavatum	34585	Lycopodium clavatum	3051249	31623467			846	Family	Fam	Lycopodiaceae											unpub.	Family	
Sheremetev	Serge	412	The Global Leaf Traits	Lycopodium clavatum	34585	Lycopodium clavatum	3051799	31665894			846	Family	Fam	Lycopodiaceae											unpub.	Family	
Sheremetev	Serge	412	The Global Leaf Traits	Lycopodium clavatum	34585	Lycopodium clavatum	3051849	31669785			846	Family	Fam	Lycopodiaceae											unpub.	Family	
Sheremetev	Serge	412	The Global Leaf Traits	Lycopodium clavatum	34585	Lycopodium clavatum	3051908	31674251			846	Family	Fam	Lycopodiaceae											unpub.	Family	
Sheremetev	Serge	412	The Global Leaf Traits	Cerastium arvense SP 	11771	Cerastium arvense	3141804	38590388			846	Family	Fam	Caryophyllaceae											unpub.	Family	
Sheremetev	Serge	412	The Global Leaf Traits	Cerastium arvense SP 	11771	Cerastium arvense	3141847	38594031			846	Family	Fam	Caryophyllaceae											unpub.	Family	
Sheremetev	Serge	412	The Global Leaf Traits	Cerastium arvense	11771	Cerastium arvense	3028557	29855400			911	Wetness/Humidity/Aridity of area where samples were taken	AI	1.414											unpub.	Aridity Index	
Sheremetev	Serge	412	The Global Leaf Traits	Carex pichinchensis	10618	Carex pichinchensis	3028586	29857722			911	Wetness/Humidity/Aridity of area where samples were taken	AI	1.242											unpub.	Aridity Index	
Sheremetev	Serge	412	The Global Leaf Traits	Niphogeton dissecta	38237	Niphogeton dissecta	3028596	29858497			911	Wetness/Humidity/Aridity of area where samples were taken	AI	1.242											unpub.	Aridity Index	
Sheremetev	Serge	412	The Global Leaf Traits	Lachemilla orbiculata	32084	Lachemilla orbiculata	3028615	29859988			911	Wetness/Humidity/Aridity of area where samples were taken	AI	1.242											unpub.	Aridity Index	
Sheremetev	Serge	412	The Global Leaf Traits	Luzula racemosa	34512	Luzula racemosa	3028616	29860064			911	Wetness/Humidity/Aridity of area where samples were taken	AI	1.242											unpub.	Aridity Index	
Sheremetev	Serge	412	The Global Leaf Traits	Oreomyrrhis andicola	39187	Oreomyrrhis andicola	3028618	29860219			911	Wetness/Humidity/Aridity of area where samples were taken	AI	1.242											unpub.	Aridity Index	
Sheremetev	Serge	412	The Global Leaf Traits	Bromus lanatus	8466	Bromus lanatus	3028625	29860763			911	Wetness/Humidity/Aridity of area where samples were taken	AI	1.242											unpub.	Aridity Index	
Sheremetev	Serge	412	The Global Leaf Traits	Cerastium arvense	11771	Cerastium arvense	3041727	30876991			911	Wetness/Humidity/Aridity of area where samples were taken	AI	2.2635											unpub.	Aridity Index	
Sheremetev	Serge	412	The Global Leaf Traits	Cerastium arvense	11771	Cerastium arvense	3049357	31478463			911	Wetness/Humidity/Aridity of area where samples were taken	AI	0.8755											unpub.	Aridity Index	
Sheremetev	Serge	412	The Global Leaf Traits	Cerastium arvense	11771	Cerastium arvense	3049382	31480488			911	Wetness/Humidity/Aridity of area where samples were taken	AI	0.8755											unpub.	Aridity Index	
Sheremetev	Serge	412	The Global Leaf Traits	Cerastium arvense	11771	Cerastium arvense	3049457	31486618			911	Wetness/Humidity/Aridity of area where samples were taken	AI	0.8755											unpub.	Aridity Index	
Sheremetev	Serge	412	The Global Leaf Traits	Lycopodium clavatum	34585	Lycopodium clavatum	3050941	31599379			911	Wetness/Humidity/Aridity of area where samples were taken	AI	0.8638											unpub.	Aridity Index	
Sheremetev	Serge	412	The Global Leaf Traits	Lycopodium clavatum	34585	Lycopodium clavatum	3051170	31617267			911	Wetness/Humidity/Aridity of area where samples were taken	AI	1.5216											unpub.	Aridity Index	
Sheremetev	Serge	412	The Global Leaf Traits	Lycopodium clavatum	34585	Lycopodium clavatum	3051249	31623435			911	Wetness/Humidity/Aridity of area where samples were taken	AI	1.448											unpub.	Aridity Index	
Sheremetev	Serge	412	The Global Leaf Traits	Lycopodium clavatum	34585	Lycopodium clavatum	3051799	31665863			911	Wetness/Humidity/Aridity of area where samples were taken	AI	1.1964											unpub.	Aridity Index	
Sheremetev	Serge	412	The Global Leaf Traits	Lycopodium clavatum	34585	Lycopodium clavatum	3051849	31669754			911	Wetness/Humidity/Aridity of area where samples were taken	AI	1.1285											unpub.	Aridity Index	
Sheremetev	Serge	412	The Global Leaf Traits	Lycopodium clavatum	34585	Lycopodium clavatum	3051908	31674219			911	Wetness/Humidity/Aridity of area where samples were taken	AI	0.8903											unpub.	Aridity Index	
